row#,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
4453.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4454.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4455.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4456.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4457.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4458.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4459.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4460.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4461.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4462.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4463.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4464.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4465.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4466.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4467.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4468.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4469.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4470.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4471.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4472.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4473.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4474.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4475.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4476.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4477.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4478.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4479.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4480.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4481.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4482.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4483.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4484.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4485.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4486.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4487.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4488.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4489.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4490.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4491.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4492.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4493.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4494.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4495.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4496.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4497.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4498.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4499.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4500.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4501.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4502.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4503.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4504.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4505.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4506.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4507.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4508.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4509.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4510.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4511.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4512.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4513.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4514.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4515.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4516.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4517.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4518.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4519.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4520.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4521.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4522.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4523.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4524.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4525.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4526.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4527.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4528.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4529.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4530.0,0.0,"de, ressemblait, eu, nou, poser, c’est, vraie, une, le, seul",,
4531.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4532.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4533.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4534.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4535.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4536.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4537.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4538.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4539.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4540.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4541.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4542.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4543.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4544.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4545.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4546.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4547.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4548.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4549.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4550.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4551.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4552.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4553.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4554.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4555.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4556.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4557.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4558.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4559.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4560.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4561.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4562.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4563.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4564.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4565.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4566.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4567.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4568.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4569.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4570.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4571.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4572.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4573.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4574.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4575.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4576.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4577.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4578.0,1.0,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",,
4579.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4580.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4581.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4582.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4583.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4584.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4585.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4586.0,4.0,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",,
4587.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4588.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4589.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4590.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4591.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4592.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4593.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4594.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4595.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4596.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4597.0,8.0,"live, content, inform, upload, video, teach, find, abil, chat, activ",,
4598.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4599.0,5.0,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort",,
4600.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4601.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4602.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4603.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4604.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4605.0,3.0,"record, engag, normal, email, similar, prefer, dont, point, stop, account",,
4606.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4607.0,7.0,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",,
4608.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
4609.0,6.0,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",,
4610.0,9.0,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl",,
