doc_no,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
5679,5679,4.0,0.42649999260902405,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'video', 'time', 'chang', 'playback', 'speed', 'focu']"
5680,5680,1.0,0.20999999344348907,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['feel', 'easier', 'understand', 'paus', 'video', 'repeat', 'disturb', 'video', 'qualiti']"
5681,5681,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['take', 'class', 'interact']"
5682,5682,9.0,0.3666999936103821,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['paus', 'rewind']"
5683,5683,6.0,0.28209999203681946,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['flow', 'question', 'answer', 'fluent', 'realist', 'learn', 'time', 'flexible—', 'peopl', 'time', 'zone', 'benefit']"
5684,5684,4.0,0.2720000147819519,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['paus', 'rewind', 'give', 'chancemor', 'time', 'understand', 'topic', 'move', 'prevent', 'lost', 'due', 'lectur', 'move', 'quickli', 'easier', 'watch', 'listen', 'read', 'make', 'lockdown', 'feel', 'lone']"
5685,5685,4.0,0.30000001192092896,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'suit', 'paus', 'rewatch', 'email', 'question']"
5686,5686,1.0,0.3499999940395355,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['rewatch', 'dont', 'understand', 'thing', 'bit']"
5687,5687,4.0,0.420199990272522,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['watch', 'rematch', 'record', 'lectur', 'conveni']"
5688,5688,5.0,0.41999998688697815,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['resembl', 'face', 'face', 'class']"
5689,5689,9.0,0.30000001192092896,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['engag', 'interact', 'learn', 'teach', 'provid', 'resourc']"
5690,5690,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['question']
5691,5691,9.0,0.20999999344348907,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['zoom', 'class', 'feel', 'benefit', 'find', 'hard', 'learn', 'read', 'materi']"
5692,5692,1.0,0.34450000524520874,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['skip', 'paus', 'understand', 'concept', 'easier', 'catch', 'live', 'call']"
5693,5693,7.0,0.4555000066757202,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['speed', 'speed', 'upload', 'materi', 'onlin', 'class', 'great', 'mix']"
5694,5694,5.0,0.2750000059604645,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['closest', 'person', 'experi']"
5695,5695,3.0,0.6200000047683716,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['engag', 'hold', 'account', 'work']"
5696,5696,6.0,0.550000011920929,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",['time']
5697,5697,4.0,0.35010001063346863,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['easi', 'catch', 'miss', 'stop', 'start']"
5698,5698,9.0,0.35019999742507935,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'pace', 'materi', 'remov', 'pressur', 'lectur']"
5699,5699,7.0,0.42500001192092896,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['commun', 'instantli', 'question', 'answer', 'concept', 'wait', 'respons', 'email', 'wast', 'valuabl', 'time']"
5700,5700,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['exam']
5701,5701,5.0,0.2759999930858612,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['similar', 'model', 'actual', 'class']"
5702,5702,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['hear', 'peopl']"
5703,5703,7.0,0.35019999742507935,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['onlin', 'class', 'bore', 'wast', 'time']"
5704,5704,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'seminar']"
5705,5705,1.0,0.2750000059604645,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['watch', 'understand', 'content']"
5706,5706,7.0,0.2199999988079071,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'easier', 'engag', 'content']"
5707,5707,1.0,0.26269999146461487,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['access', 'question', 'moment', 'clarifi', 'doubt', 'past', 'lectur']"
5708,5708,9.0,0.41999998688697815,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['access', 'class', 'time', 'pace']"
5709,5709,7.0,0.5461999773979187,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['enabl', 'question', 'commun', 'teacher', 'class', 'structur', 'school', 'work', 'teacher', 'content', 'straight', 'confus']"
5710,5710,5.0,0.5249999761581421,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'actual', 'class']"
5711,5711,7.0,0.26249998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'effect', 'experi', 'close', 'face', 'face', 'class']"
5712,5712,3.0,0.26249998807907104,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['interact', 'email', 'materi', 'explain', 'engag', 'paus', 'need']"
5713,5713,9.0,0.3253999948501587,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['mean', 'commun', 'time', 'suit', 'prefer', 'school', 'night', 'work', 'day', 'supermarket', 'help', 'flexibl', 'mean', 'continu', 'key', 'worker']"
5714,5714,3.0,0.23510000109672546,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['motiv', 'feel', 'normal', 'record', 'upload', 'feel', 'lose', 'structur', 'day', 'lazi', 'time', 'dont', 'work', 'today', 'fine', 'lie', 'bed', '12', 'bed', '1', 'morn']"
5715,5715,5.0,0.5552999973297119,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'connectedperson']"
5716,5716,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'discuss', 'share', 'idea', 'live']"
5717,5717,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['question']
5718,5718,9.0,0.5249999761581421,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'materi', 'pace']"
5719,5719,4.0,0.6998999714851379,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['simul', 'classroom']"
5720,5720,4.0,0.3499999940395355,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['review', 'back', 'part', 'understand', 'time']"
5721,5721,4.0,0.34450000524520874,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'listen', 'neededif', 'stuck', 'lectur', 'dont', 'record', 'zoom', 'class']"
5722,5722,7.0,0.5055000185966492,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['record', 'lectur', 'discuss', 'forum', 'amaz', 'instructor', 'answer', 'question', 'materi', 'assign', 'question', 'handi', 'immunolog', 'lab', 'onlin']"
5723,5723,7.0,0.7749999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'question', 'answer']"
5724,5724,1.0,0.44290000200271606,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'complet', 'schedul', 'time', 'understand', 'materi']"
5725,5725,4.0,0.3100999891757965,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['lectur', 'board', 'listen', 'lectur', 'feel', 'normal', 'compar', 'upload', 'powerpoint']"
5726,5726,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['face', 'time']"
5727,5727,4.0,0.5526999831199646,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['follow', 'rhythm']"
5728,5728,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['question']
5729,5729,5.0,0.26249998807907104,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['gain', 'struggl', 'paper', 'understand', 'learn', 'peopl', 'explain']"
5730,5730,1.0,0.30000001192092896,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['nice', 'hear', 'peopl', 'opinion', 'learn', 'knowledg']"
5731,5731,7.0,0.550000011920929,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor",['interact']
5732,5732,6.0,0.3666999936103821,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['work', 'time']"
5733,5733,5.0,0.2750000059604645,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'engag', 'live']"
5734,5734,7.0,0.44290000200271606,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['real', 'class', 'interact', 'question', 'routin', 'watch']"
5735,5735,7.0,0.20999999344348907,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['engag', 'teacher', 'question', 'clarif', 'stuff', 'understand', 'normal', 'school', 'day']"
5736,5736,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['concentr', 'easili']"
5737,5737,9.0,0.2563000023365021,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['im', 'motiv', 'particip', 'set', 'class', 'set', 'time', 'prepar', 'extern', 'motiv', 'help', 'question', 'attenpt', 'condens', 'email', 'make', 'correct', 'mistakesfind', 'easier']"
5738,5738,9.0,0.699999988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'timet']"
5739,5739,9.0,0.2754000127315521,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['decid', 'gonna', 'lesson', 'paus']"
5740,5740,3.0,0.3682999908924103,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['zoom', 'clasd', 'similar']"
5741,5741,7.0,0.44290000200271606,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['lectur', 'question', 'help', 'make', 'seminar', 'interact']"
5742,5742,4.0,0.20250000059604645,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['record', 'lectur', 'easier', 'conveni', 'access', 'live', 'class', 'maintain', 'disciplin', 'complet', 'materi', 'time', 'due', 'wifi', 'load', 'shed', 'unabl', 'connect', 'live', 'lectur', 'miss', 'part', 'lectur', 'im', 'unabl', 'grasp', 'topic', 'idk', 'relev', 'im', 'account', 'financ', 'major', 'professor', 'arent', 'train', 'conduct', 'onlin', 'class', 'lectur', 'arent', 'interact', 'lose', 'focu', 'isnt', 'differ', 'record', 'live', 'lectur', 'paus', 'record', 'lectur', 'understand', 'topic', 'detail', 'read', 'materi']"
5743,5743,4.0,0.550000011920929,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect",['explan']
5744,5744,7.0,0.2818000018596649,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['lesson', 'real', 'time', 'mean', 'closest', 'normal', 'classroom', 'set', 'class', 'discuss']"
5745,5745,6.0,0.22040000557899475,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['time', 'pace', 'explor', 'thing', 'deeper']"
5746,5746,7.0,0.5238000154495239,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'classmat', 'improv', 'understand']"
5747,5747,6.0,0.3003000020980835,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['onlin', 'lectur', 'hard', 'focu', 'stress', 'attend', 'told']"
5748,5748,9.0,0.2750000059604645,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['paus', 'replay', 'clarif']"
5749,5749,5.0,0.5105000138282776,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['thing', 'explain', '2030', 'minut', 'video', 'hard', 'pay', 'attent', 'fun', 'interest']"
5750,5750,7.0,0.4691999852657318,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['time', 'set', 'chanc', 'end', 'work', 'interact', 'question', 'ask', 'particip', 'lesson', 'class', 'feedback']"
5751,5751,7.0,0.4429999887943268,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['student', 'interact', 'teacher', 'extent', 'passiv', 'learn', 'lectur']"
5752,5752,7.0,0.30000001192092896,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['enabl', 'question', 'teacher', 'explain', 'content', 'person']"
5753,5753,6.0,0.550000011920929,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend",['freedom']
5754,5754,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'tutor', 'question', 'encourag', 'discuss']"
5755,5755,1.0,0.23899999260902405,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['hear', 'live', 'explan', 'inform', 'teacher', 'voic', 'elabor', 'help', 'encod', 'memori', 'mindlessli', 'copi', 'powerpoint', 'practic', 'problem']"
5756,5756,8.0,0.22779999673366547,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'class', 'discuss', 'account', 'effort', 'peopl', 'question', 'respons', 'addit', 'professor', 'gaug', 'understand', 'engag', 'real', 'time', 'ensur', 'gain', 'teach']"
5757,5757,8.0,0.28360000252723694,"live, content, inform, upload, video, teach, find, abil, chat, activ","['fact', 'live', 'engag', 'atmospher', 'afraid', 'question', 'interject', 'clarif', 'explan', 'join', 'bonu', 'knowledg', 'great']"
5758,5758,7.0,0.2563000023365021,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['live', 'class', 'talk', 'collabor', 'peer', 'teacher', 'work', 'make', 'lot', 'bore', 'nice', 'talk', 'peopl', 'sit', 'home']"
5759,5759,6.0,0.2752000093460083,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['prefer', 'flexibl', 'teach', 'onlin', 'lectur', 'mean', 'lectur', 'skill', 'lead', 'hour', 'wast', 'time', 'listen', 'learn']"
5760,5760,9.0,0.41999998688697815,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['easier', 'time', 'work', 'pace']"
5761,5761,9.0,0.392300009727478,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['choos', 'view', 'materi', 'schedul', 'zoom', 'call', 'requir', 'attend', 'choos', 'school', 'schedul', 'nice']"
5762,5762,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['email', 'materi']"
5763,5763,1.0,0.27570000290870667,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['talk', 'work', 'problem', 'attempt']"
5764,5764,1.0,0.30000001192092896,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['understand', 'rewatch', 'paus', 'need', 'proper', 'note']"
5765,5765,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'pace']"
5766,5766,1.0,0.28189998865127563,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['structur', 'easier', 'make', 'note', 'visual', 'clearer', 'email', 'question', 'rais', 'zoom']"
5767,5767,1.0,0.3666999936103821,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'speed']"
5768,5768,1.0,0.550000011920929,"understand, easier, materi, make, real, note, hear, topic, concept, feedback",['easier']
5769,5769,9.0,0.41999998688697815,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['easi', 'time', 'pace', 'schedul']"
5770,5770,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'question']"
5771,5771,8.0,0.22169999778270721,"live, content, inform, upload, video, teach, find, abil, chat, activ","['thing', 'live', 'bit', 'interact', 'fact', 'your', 'oblig', 'particip', 'activ', 'time', 'make', 'dont', 'procrastin']"
5772,5772,6.0,0.35040000081062317,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['paus', 'time', 'break', 'hate', 'talk', '😂']"
5773,5773,6.0,0.3156000077724457,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['put', 'lot', 'pressur', 'peopl', 'forget', 'onlin', 'class', 'miss', 'reason', 'perman', 'access', 'class', 'studi']"
5774,5774,8.0,0.7028999924659729,"live, content, inform, upload, video, teach, find, abil, chat, activ","['live', 'feedbackinst', 'respons']"
5775,5775,1.0,0.5249999761581421,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['express', 'opinion', 'discuss']"
5776,5776,3.0,0.703000009059906,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['similar', 'previous', 'engag']"
5777,5777,3.0,0.550000011920929,"record, engag, normal, email, similar, prefer, dont, point, stop, account",['engag']
5778,5778,6.0,0.17579999566078186,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['actual', 'live', 'human', 'connect', 'awesom', 'time', 'zoom', 'lot', 'great', 'featur', 'enhanc', 'learn', 'screen', 'share']"
5779,5779,4.0,0.7749999761581421,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'watch', 'explan']"
5780,5780,7.0,0.23880000412464142,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'structur', 'week', 'record', 'lectur', 'tend', 'procrastin', 'watch', 'minut', 'wouldnt', 'live', 'class']"
5781,5781,7.0,0.3727000057697296,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'commun', 'professor', 'thing', 'dont', 'understand', 'time', 'explain', 'interact', 'classmat']"
5782,5782,9.0,0.21410000324249268,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['make', 'easier', 'activ', 'engag', 'class', 'group', 'smaller', 'feel', 'confid', 'question', 'feel', 'take', 'meet', 'school']"
5783,5783,1.0,0.18330000340938568,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'organis', 'help', 'learn', 'activ']"
5784,5784,4.0,0.3666999936103821,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['easi', 'access']"
5785,5785,1.0,0.2632000148296356,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['depend', 'prof', 'class', 'possibl', 'miscommun', 'written', 'instruct', 'materi']"
5786,5786,7.0,0.31529998779296875,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['teacher', 'question', 'explain', 'concept', 'detail', 'lot', 'easier', 'quicker', 'send', 'email', 'wait', 'repli']"
5787,5787,7.0,0.26249998807907104,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'feel', 'real', 'lectur', 'question', 'real', 'time']"
5788,5788,7.0,0.3441999852657318,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['activ', 'engag', 'class', 'give', 'live', 'feedback', 'question', 'lecturerstutor', 'student']"
5789,5789,4.0,0.2867000102996826,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['depend', 'live', 'interact', 'couldnt', 'understand', 'lectur', 'repeat', 'mimic', 'actual', 'real', 'cours', 'extent']"
5790,5790,9.0,0.3666999936103821,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['prefer', 'work']"
5791,5791,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['straight', 'forward', 'interact', 'easier', 'commun']"
5792,5792,8.0,0.23340000212192535,"live, content, inform, upload, video, teach, find, abil, chat, activ","['teacher', 'reason', 'live', 'teach', 'access', 'explain', 'break', 'concept']"
5793,5793,1.0,0.526199996471405,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['flexibl', 'handi', 'current', 'situat']"
5794,5794,6.0,0.3668999969959259,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['wake', 'earli']"
5795,5795,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['motiv', 'interact', 'class', 'student', 'join']"
5796,5796,5.0,0.2337000072002411,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['feel', 'real', 'class', 'engag', 'attend', 'time', 'closest', 'normal', 'crave']"
5797,5797,5.0,0.15710000693798065,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['interact', 'feel', 'part', 'make', 'motiv', 'interest']"
5798,5798,3.0,0.42100000381469727,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['conexion', 'tutor', 'person', 'find', 'engag']"
5799,5799,1.0,0.42089998722076416,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'interact', 'vocalis', 'hear', 'thought']"
5800,5800,7.0,0.6834999918937683,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'discuss', 'sort', 'class']"
5801,5801,3.0,0.18029999732971191,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['feel', 'easier', 'engag', 'written', 'fun', 'engag', 'type', 'time', 'bore', 'listen', 'teacher', 'student', 'talk', 'chat', 'mode', 'make', 'feel', 'access', 'easi', 'commun', 'worri', 'sound', 'dumb', 'type', 'edit', 'post']"
5802,5802,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'peopl']"
5803,5803,3.0,0.2759000062942505,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['join', 'mroe', 'interact', 'interest']"
5804,5804,9.0,0.3499999940395355,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['connect', 'teacher', 'time', 'suit', 'schedul']"
5805,5805,7.0,0.516700029373169,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'commun', 'teacher', 'share', 'idea']"
5806,5806,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easier', 'question', 'sens', 'interact']"
5807,5807,6.0,0.3003999888896942,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['art', 'base', 'fashion', 'textil', 'student', 'practic', 'zoom', 'call']"
5808,5808,9.0,0.3666999936103821,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['review', 'pace']"
5809,5809,1.0,0.30000001192092896,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['watch', 'multipl', 'time', 'paus', 'make', 'note']"
5810,5810,9.0,0.512499988079071,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['back', 'inform', 'microsoft', 'team', 'meet', 'seminar', 'happen']"
5811,5811,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'teacher', 'explain', 'content', 'school']"
5812,5812,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['easi', 'contact', 'teacher', 'instantli']"
5813,5813,4.0,0.2750000059604645,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['attend', 'lectur', 'uni']"
5814,5814,5.0,0.24269999563694,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['fell', 'im', 'product', 'assign', 'freedom', 'aspect']"
5815,5815,5.0,0.516700029373169,"feel, closest, explain, face, actual, read, complet, gener, mode, comfort","['face', 'face', 'interact', 'open', 'convers']"
5816,5816,1.0,0.2782000005245209,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['help', 'easier', 'gain', 'inform', 'compil', 'area', 'remind', 'classroom']"
5817,5817,9.0,0.5529999732971191,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['work', 'lol']"
5818,5818,2.0,0.10010000318288803,"shi, „normal”, connexion, judgement, subtitel, discussionsdeb, mention, queri, insight, revision😉","['n', 'explor']"
5819,5819,4.0,0.31529998779296875,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['prefer', 'flexibl', 'record', 'lectur', 'give', 'facil', 'paus', 'rewind', 'good', 'note', 'live', 'lectur', 'record']"
5820,5820,4.0,0.274399995803833,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['creat', 'schedul', 'ensur', 'fall', 'choos', 'listen', 'lectur', 'risk', 'leav', 'minut', 'live', 'lectur', 'record', 'post', 'case', 'favourit']"
5821,5821,9.0,0.30000001192092896,"work, learn, pace, zoom, paus, motiv, interrupt, schedul, school, flexibl","['make', 'schedul', 'paus', 'video', 'watch', 'time']"
5822,5822,8.0,0.30000001192092896,"live, content, inform, upload, video, teach, find, abil, chat, activ","['activ', 'learn', 'abil', 'question', 'time', 'answer']"
5823,5823,8.0,0.5465999841690063,"live, content, inform, upload, video, teach, find, abil, chat, activ","['find', 'live', 'video', 'class', 'overwhelm', 'engag', 'live', 'present', 'lectur', 'pace', 'pressur', 'video', 'chat']"
5824,5824,3.0,0.5544999837875366,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['dont', 'atm']"
5825,5825,7.0,0.3874000012874603,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['lot', 'interact', 'teacher', 'lot', 'convers', 'recreat', 'classroom', 'environ']"
5826,5826,4.0,0.34450000524520874,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['back', 'miss', 'write', 'note', 'paus', 'rewind', 'studi', 'time']"
5827,5827,7.0,0.5249999761581421,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['onlin', 'class', 'clarif']"
5828,5828,7.0,0.41749998927116394,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['question', 'real', 'time', 'chat', 'function', 'andor', 'follow', 'question', 'bounc', 'question', 'class', 'understand', 'content', 'feel', 'sens', 'connect', 'classmat', 'teacher']"
5829,5829,6.0,0.23849999904632568,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['it‘', 'commun', 'easier', 'follow', 'feel', 'friend', 'set', 'time', 'help', 'add', 'structur', 'day']"
5830,5830,7.0,0.41999998688697815,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['class', 'interact', 'collabor', 'experi']"
5831,5831,7.0,0.3666999936103821,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['interact', 'engag']"
5832,5832,7.0,0.3499999940395355,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['forc', 'engag', 'struggl', 'structur', 'work']"
5833,5833,7.0,0.4636000096797943,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['contact', 'teacher', 'opportun', 'question', 'discuss', 'thing', 'properli', 'opportun', 'chat', 'briefli', 'friend']"
5834,5834,4.0,0.35199999809265137,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['flexibl', 'download', 'pdf', 'easier', 'internet', 'zoom', 'find', 'patchi', 'unstabl', 'due', 'internet']"
5835,5835,1.0,0.4309999942779541,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['interact', 'aural', 'learner', 'question', 'facial', 'express', 'make', 'feel', 'real', 'life', 'bit', 'comfort', 'unsettl', 'time']"
5836,5836,7.0,0.30000001192092896,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['chanc', 'interact', 'tutor', 'peer', 'onlin', 'record']"
5837,5837,3.0,0.44290000200271606,"record, engag, normal, email, similar, prefer, dont, point, stop, account","['prefer', 'work', 'record', 'stop', 'rewind', 'note']"
5838,5838,1.0,0.38749998807907104,"understand, easier, materi, make, real, note, hear, topic, concept, feedback","['easier', 'interact', 'peer', 'teacher', 'easier', 'pay', 'attent']"
5839,5839,4.0,0.5249999761581421,"lectur, back, watch, internet, forget, classroom, thing, easi, miss, connect","['rewatch', 'paus', 'speed']"
5840,5840,6.0,0.3499000072479248,"time, studi, conveni, slow, lot, peopl, day, set, subject, attend","['engag', 'care', 'learn', 'lectur', 'lot']"
5841,5841,7.0,0.25839999318122864,"interact, class, question, teacher, discuss, student, help, lesson, onlin, professor","['feel', 'real', 'lectur', 'answer', 'question', 'real', 'time', 'bother', 'wait', 'email', 'repli']"
