,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
304.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
305.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
306.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
307.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
308.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
309.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
310.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
311.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
312.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
313.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
314.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
315.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
316.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
317.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
318.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
319.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
320.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
321.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
322.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
323.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
324.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
325.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
326.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
327.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
328.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
329.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
330.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
331.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
332.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
333.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
334.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
335.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
336.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
337.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
338.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
339.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
340.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
341.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
342.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
343.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
344.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
345.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
346.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
347.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
348.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
349.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
350.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
351.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
352.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
353.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
354.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
355.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
356.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
357.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
358.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
359.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
360.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
361.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
362.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
363.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
364.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
365.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
366.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
367.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
368.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
369.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
370.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
371.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
372.0,0.0,"time, lectur, watch, paus, class, understand, back, pace, work, live",,
