,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
147.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
148.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
149.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
150.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
151.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
152.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
153.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
154.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
155.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
156.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
157.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
158.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
159.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
160.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
161.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
162.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
163.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
164.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
165.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
166.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
167.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
168.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
169.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
170.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
171.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
172.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
173.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
174.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
175.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
176.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
177.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
178.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
179.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
180.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
181.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
182.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
183.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
184.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
185.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
186.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
187.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
188.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
189.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
190.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
191.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
192.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
193.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
194.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
195.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
196.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
197.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
198.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
199.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
200.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
201.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
202.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
203.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
204.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
205.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
206.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
207.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
208.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
209.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
210.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
211.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
212.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
213.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
214.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
215.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
216.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
217.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
218.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
219.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
220.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
221.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
222.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
223.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
224.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
225.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
226.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
227.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
228.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
229.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
230.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
231.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
232.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
233.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
234.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
235.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
236.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
237.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
238.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
239.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
240.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
241.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
242.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
243.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
244.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
245.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
246.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
247.0,0.0,"person, learn, onlin, feel, easier, class, cours, engag, motiv, inperson",,
