,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
192.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
193.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
194.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
195.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
196.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
197.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
198.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
199.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
200.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
201.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
202.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
203.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
204.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
205.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
206.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
207.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
208.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
209.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
210.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
211.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
212.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
213.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
214.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
215.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
216.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
217.0,0.0,"interact, question, ask, class, teacher, feel, live, engag, lectur, learn",,
